Compiling model...
'compile' took 1.140150 s

Training model...

Step      Train loss                        Test loss                         Test metric
42167     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42168     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42169     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42170     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42171     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42172     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42173     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42174     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42175     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42176     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42177     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42178     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42179     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42180     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42181     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42182     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42183     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42184     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42185     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42186     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42187     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42188     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42189     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42190     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42191     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42192     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42193     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42194     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42195     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42196     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42197     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42198     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42199     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42200     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42201     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42202     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42203     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42204     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42205     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42206     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42207     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42208     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42209     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42210     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42211     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42212     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42213     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42214     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42215     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42216     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42217     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42218     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42219     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42220     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42221     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42222     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42223     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42224     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42225     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42226     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42227     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42228     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42229     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42230     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42231     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42232     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42233     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42234     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42235     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42236     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42237     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42238     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42239     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42240     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42241     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42242     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42243     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42244     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42245     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42246     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42247     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42248     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42249     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42250     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42251     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42252     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42253     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42254     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42255     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42256     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42257     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42258     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42259     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42260     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42261     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42262     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42263     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42264     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42265     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42266     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42267     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42268     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42269     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42270     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42271     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42272     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42273     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42274     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42275     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42276     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42277     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42278     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42279     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42280     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42281     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42282     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42283     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42284     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42285     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42286     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42287     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42288     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42289     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42290     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42291     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42292     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42293     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42294     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42295     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42296     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42297     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42298     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42299     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42300     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42301     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42302     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42303     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42304     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42305     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42306     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42307     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42308     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42309     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42310     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42311     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42312     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42313     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42314     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42315     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42316     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42317     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42318     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42319     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42320     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42321     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42322     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42323     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42324     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42325     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42326     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42327     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42328     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42329     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42330     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42331     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42332     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42333     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42334     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42335     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42336     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42337     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42338     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42339     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42340     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42341     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42342     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42343     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42344     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42345     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42346     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42347     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42348     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42349     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42350     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42351     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42352     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42353     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42354     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42355     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42356     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42357     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42358     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42359     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42360     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42361     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42362     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42363     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42364     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42365     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42366     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42367     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42368     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42369     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42370     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42371     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42372     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42373     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42374     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42375     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42376     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42377     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42378     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42379     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42380     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42381     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42382     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42383     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42384     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42385     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42386     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42387     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42388     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42389     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42390     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42391     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42392     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42393     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42394     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42395     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42396     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42397     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42398     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42399     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42400     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42401     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42402     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42403     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42404     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42405     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42406     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42407     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42408     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42409     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42410     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42411     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42412     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42413     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42414     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
42415     [7.93e-06, 3.23e-08, 1.28e-06]    [7.93e-06, 3.23e-08, 1.28e-06]    []  
